ISBN,comment,uid,username
 9787555910749,"这是一起残酷的谋杀，世间有多少看似完美的夫妻，在某个时刻，是否都在等待杀死对方的契机？当她诉说杀死丈夫的动机时，我们是否有勇气注视她内心深不见底的深渊？书中两条故事主线交叉并行，似水面的波纹瞬间激起惊涛骇浪，汹涌袭来，直击人心。爱情与惊悚互相博弈，悬念和推理高潮迭起，就像坐上了最陡的过山车，跟着作者的思绪漂移，聆听这个故事的颤抖。
2019年度美国亚马逊年度图书，年度悬疑佳作，霸占《纽约时报》畅销...",-1,龙骑士兰斯洛特
 9787544241694,深情即是一桩悲剧,-1,葵花卷
 9787544241694,爱情的残酷在于，即便如此，依然不会得到爱。,-1,栗
 9787544241694,确实很牛，我读过的每一本东野圭吾给我感觉都不一样，这本书的感觉是：一个一生都理性的人却用一次感性了结了余生。,-1,胖达叔
 9787544241694,有时候觉得汤川的情商也很高，能够细腻到发现石达摩一句简单赞美中的内心。。。看完我就忘记了作案手法，却忘不了石达摩自杀前打开门看到邻人那张温暖的笑脸,-1,小岩井
 9787544241694,东野只有这本和《白夜行》我给五星。阅读过程真是痛苦，真是痛苦,-1,扭腰客
 9787559641182,"看到一半的时候，我以为我已经掌握了这本书：社会派推理，简单的一个案子，引出一大堆的社会问题，像保险公司的无耻推销，职场上领导对下属的PUA，还有日本女性工作困难不得不出卖身体等等。

其他很多书里都写过了啊，虚构的《樱树抽芽时，想你》《被嫌弃的松子的一生》，非虚构的《无缘社会》《女性贫困》，还写这些未免太俗气，撑死也就是个《被嫌弃的阳子的半生》。

可是后面的反转实在是让我瞠目结舌。不是通常意义上...",-1,喵叔
 9787559641182,一气读完，汹涌的绝望近乎灭顶。一个1973年生的日本小镇女人的半生，经历泡沫经济、千禧年、311大地震，弟弟自杀、父亲失踪、离婚后独自勉力生活。终局不算新潮，可贵的是描写足够细腻残忍到讽刺的地步。弟弟的鬼魂化身童年死去的那条金鱼，一直伴随着阳子，重复的那句“人类只是一种自然现象”，更是一语道明，苦难没有意义。“平庸者的崩坏是野兽的绝叫”，忍不住拍手叫好。,-1,番薯藤
 9787559641182,令人叫绝的作品，太好看了。文学性、悬疑性和社会批判结合得非常好，关于平成时期民生的描写与《饱食穷民》可作对照。初读会觉得线索之一的第二人称叙事稍嫌做作，但越读越觉得作者丝毫不做作或煽情，而是对笔下人物怀有广大的悲悯。,-1,沁云
 9787559641182,太棒的社会推理！引人深思的地方太多了，男女地位，校园霸凌，原生家庭，保险内幕，渣男套路，消费陷阱……第二人称的描述无比出彩，两条大线交织汇合，最后，是该恭喜你一步步打造出了自己的避风港呀！Miss Violet！,-1,夕颜
 9787559641182,太绝望了，铃木阳子最大的不幸还是来源于她母亲，“最爱的妈妈所给予你的期望，如同世界对你的期望。无法响应这份期望让你内心既空虚又难过，仿佛破了一个洞。”她在亲手杀死母亲的时候都在渴望能得到她的一点认可，结局的反转太出乎意料了，铃木阳子从松子变成雪穗的一生。我还有一个疑问：神代究竟是不是小时候送阳子金鱼的那个六指大叔？或许只有叶真中显本人知道了。,-1,谁也别想找到我
 9787550025103,“你可以教孩子防备陌生人，提高警惕，但是不能让她害怕穿碎花裙子，不然要我们干什么用的？”表白洛队，优点多的说不完，他身上有光啊。,-1,梦泽沧沧
 9787550025103,同类型完爆丁小姐，膜拜,-1,Maylotus
 9787550025103,Priest是我最讨厌的耽美作者，她终于用她那些望文生义狗屁不通的成语典故堆砌的句子把大哥给我留下的好感消磨得一干二净，高阶的艺术审美不是看政治口号和思想道德教育，如果要看这些东西我干嘛不去看政治课本？笔力孱弱干瘪，像又老又柴的鸡蛋，角色当成作者的扩音器塑造，故事当成思想教育案例来写。冠冕堂皇标榜光正伟的东西不能被称为文学，我更愿意拿“二流网文”（比那些惨不忍睹的三流好一点）来形容这些文字,-1,支配恶魔😈
 9787550025103,priest的作品还是没逃过中二两字，说文笔流畅，在我看来，就是显摆，说教废话一大堆，没看到优秀作品的详略得当，又把各个大家的书强行嵌入，引用的句子，老实说，我没觉得和情节有什么关联。这里边每一个主要人物都才华横溢，随便抛出什么名著梗都能听懂，照应了书香社会。我看了杀破狼，有匪，大哥，还有这本默读，人物形象都大同小异，一个人物能深入人心，靠的不是买童年的惨，而是靠个人的人格，品质以及映射了某种社会...,-1,May
 9787550025103,"最近慢慢回味默读，逐渐认识到文案的意思。
表面是个破案文，顺着线索下去，是社会问题和权力争夺，并行着的感情线异常温柔，然而再往下挖，就是人性社会正邪之外的东西了，人生阴影，童年经历，心理创伤，血液里的人格挣扎。找回自我，回归本心。从这个角度来理解的话，这个故事的主角其实是费渡。
“凝视深渊的时候，深渊也在凝视你。” “我不是凝视深渊的人，我就是深渊。”
“我知道，是你母亲出事的日子。” “不，是我...",-1,九九
 9787220118906,这本书不愧为日本纪实文学的顶级作品，翔实记录了1999年桶川跟踪狂杀人事件。作者当时是周刊记者，凭借专业能力和强大决心调查整个案件，比警方更早找出凶手和背后的重重疑云。一个普通女孩，因为前男友的纠缠、跟踪和恐吓，多次报警寻求帮助，却遭到警方的忽视，最终遭到跟踪狂雇凶杀害。作者用一篇篇连续报道寻找真相，将矛头直指跟踪狂、失职的公权力以及不负责任的媒体。这个案件推动了日本对跟踪骚扰行为的立法，但后续也...,-1,柯瑞赫西
 9787220118906,"但凡有过新闻理想的人，都应想象过成为清水洁这样的记者——一路追随真相而去，哪怕道路崎岖险阻，也会在每个岔路口选择那条最艰难的路，一意孤行，不计后果。读这本书的时候，无数次想起阿特伍德的那句话：“We are living in a period in which some people are trying very hard to make truth irrelevant, truth is ...",-1,赫恩曼尼
 9787220118906,清水洁对桶川跟踪狂杀人事件的全程跟踪报道虽然催生了《跟踪骚扰行为规范法》的出台，虽然桶川事件也频频作为媒体拯救被害人的案例被提及，但作为专业记者参与其中、还原真相的清水洁，却认为这是一起毫无救赎的案件。被害人的污名虽被洗清，但本可以被扼杀于萌芽之中的谋杀却因为警方的一再渎职而酿成惨剧；清水洁虽已抢先在警方之前查出真凶，但警方的不作为却给了凶手自杀以逃避制裁的机会；警方虽在命案前无视被害人的报案，命...,-1,成知默
 9787220118906,百感杂陈。事件本身不予置评，我们现在不正在经历jc消极怠堕、被害者有罪论的时代吗。作者宿命般地经历事件全程，他对事件的推进和受“什么”引导，双重力量交错着促使事件不断获得突破，写作手法之高超使得阅读感受极为畅快，不忍释卷。作者顽强坚韧的精神和令人唏嘘的经历让我数度泪目。,-1,旧事已过
 9787220118906,"牛逼哄哄，去年我个人心中毫无疑问的NO.1作品。2019年流过的眼泪与燃起的愤怒，有53.5%都是献给这本书。阅读过程中很难不为诗织的无辜而动容，同时也更有一股冲动想亲自手刃某些人。本书直接撼动了社会法律，这就是纪实文学的意义。关于记者报道的职业良心，关于公权力将正义与邪恶尽数颠倒，关于人到底何以为人……法律的完善是靠一个个有血有肉的生命个体的牺牲换来的。
感谢清水洁，让我们相信这个世界还有正义，...",-1,刘在石神教教徒
 9787544270878,东野圭吾君肯定是村上春树上身了，不仅有披头士的酒吧，还阐述了所有的相逢都是久别重逢，即使无法在一起，在命运中还是有一条细细的红线。,-1,mangojune
 9787544270878,"一本打动人的书！就像金庸会写出鹿鼎记一样，东野圭吾也会写出解忧杂货店这种非典型作品，但是这不能妨碍它成为寒冷冬天的温暖解药，读第二遍感觉更好。神来之笔的时间空间转换，几个的小故事，人与人的羁绊，从低谷到转机，从忧虑到豁达，来自这么一个不起眼的杂货店。在奥运集训和陪伴男友中选择；鱼店音乐人留下的""重生""；和父母跑路的木雕家保罗列侬；为经济窘境选择陪酒小姐的汪汪；而解答33年前疑惑的3个偷车人，在无意...",-1,Leo____L
 9787544270878,对于东野来说，这是一本温柔的小书。可能也只有东野，能把看似这么多温柔美好的小故事，巧妙精致地联接起来，读到最后一分钟，才恍悟原来前后都是有必然联系的。人生如此奇妙，不好好过又对得起谁。,-1,BOSS米我要
 9787544270878,这说是张嘉佳写的我也信,-1,王大根
 9787544270878,被第二个故事感动的体无完肤。那种年轻时的倔强、无法实现的梦想、来自家人的默默支持、心中的悔过与愧疚、直至最后坦然接受命运……当他的梦想以另一种方式被实现时，那份不易，让人鼻子一酸。,-1,天亮天黑
 9787533950057,一半青春文学，一半推理小说。跟双雪涛相比，无论是行文节奏、语言以及内在气质都稍逊一筹。想通过侦探悬疑小说进入纯文学领域是想走捷径。对现今很多小说（尤其是年轻男性作家）中一个仙女（被孤立），一个傻白甜（家境好），一个天才少年（孤僻，最后走向毁灭），“我”（文学少年，爱喝酒，堕落）这样的老套人物设置感到无比恶心。,-1,秋大虫
 9787533950057,评分这么高真怀疑有水军，剧情可以和白夜行沾点边，但作者写警察破案写的逻辑不通漏洞百出，写男主视角的回忆又啰嗦又矫情，最后还强行来首《我曾经也想过一了百了》煽情，我真觉得里面活着的几个主角都特别虚伪恶心。,-1,不求上进鱼摆摆
 9787533950057,基本上是中小学生的早恋故事，边看边翻白眼，写个小说，很多段落末尾都有翻白眼的矫情感慨，浪费了我的时间。要不是有点强迫症，我真的不会把这本书看完，不值当。,-1,。
